,Premise,Hypothesis,Label,Time Diff,Type,Prem Fixed,Temp Type
5451,午前3時以前リリーは飛行機でニューヨークに行くでしょう。,午前11時以前リリーは飛行機でニューヨークに行くでしょう。,Entailment,0.3333333333333333,SINGLE_day_time_12,False,Forward Future
5452,午後12時以降リリーは飛行機でニューヨークに行くでしょう。,午後10時以降リリーは飛行機でニューヨークに行くでしょう。,Entailment,0.08333333333333333,SINGLE_day_time_12,False,Forward Future
5453,午後2時以前リリーは飛行機でニューヨークに行くでしょう。,午後9時以前リリーは飛行機でニューヨークに行くでしょう。,Entailment,0.2916666666666667,SINGLE_day_time_12,False,Forward Future
5454,午前7時以降リリーは飛行機でニューヨークに行くでしょう。,午前8時以前リリーは飛行機でニューヨークに行くでしょう。,Neutral,0.041666666666666664,SINGLE_day_time_12,False,Forward Future
5455,午後8時以前、リリーは飛行機でニューヨークに行くでしょう。,午前10時以前、リリーは飛行機でニューヨークに行くでしょう。,Neutral,0.4166666666666667,SINGLE_day_time_12,False,Backward Future
5456,午前6時以降、リリーは飛行機でニューヨークに行くでしょう。,午前6時以前、リリーは飛行機でニューヨークに行くでしょう。,Neutral,0.0,SINGLE_day_time_12,False,Backward Future
5457,午後11時以降、リリーは飛行機でニューヨークに行くでしょう。,午前12時以降、リリーは飛行機でニューヨークに行くでしょう。,Entailment,0.4583333333333333,SINGLE_day_time_12,False,Backward Future
5458,午前6時以前、リリーは飛行機でニューヨークに行くでしょう。,午前10時以降、リリーは飛行機でニューヨークに行くでしょう。,Contradiction,0.16666666666666666,SINGLE_day_time_12,False,Backward Future
5459,午前7時以降、リリーは飛行機でニューヨークに行くでしょう。,午後3時以降、リリーは飛行機でニューヨークに行くでしょう。,Neutral,0.3333333333333333,SINGLE_day_time_12,False,Backward Future
5460,14時にリリーは飛行機でニューヨークに行くでしょう。,21時以前リリーは飛行機でニューヨークに行くでしょう。,Entailment,0.2916666666666667,SINGLE_day_time_24,True,Forward Future
5461,11時にリリーは飛行機でニューヨークに行くでしょう。,14時以降リリーは飛行機でニューヨークに行くでしょう。,Contradiction,0.125,SINGLE_day_time_24,True,Forward Future
5462,9時にリリーは飛行機でニューヨークに行くでしょう。,9時以降リリーは飛行機でニューヨークに行くでしょう。,Entailment,0.0,SINGLE_day_time_24,True,Forward Future
5463,13時にリリーは飛行機でニューヨークに行くでしょう。,3時以前リリーは飛行機でニューヨークに行くでしょう。,Contradiction,0.4166666666666667,SINGLE_day_time_24,True,Forward Future
5464,18時にリリーは飛行機でニューヨークに行くでしょう。,22時以前リリーは飛行機でニューヨークに行くでしょう。,Entailment,0.16666666666666666,SINGLE_day_time_24,True,Forward Future
5465,1時に、リリーは飛行機でニューヨークに行くでしょう。,8時以前、リリーは飛行機でニューヨークに行くでしょう。,Entailment,0.2916666666666667,SINGLE_day_time_24,True,Backward Future
5466,3時に、リリーは飛行機でニューヨークに行くでしょう。,10時以前、リリーは飛行機でニューヨークに行くでしょう。,Entailment,0.2916666666666667,SINGLE_day_time_24,True,Backward Future
5467,9時に、リリーは飛行機でニューヨークに行くでしょう。,13時以前、リリーは飛行機でニューヨークに行くでしょう。,Entailment,0.16666666666666666,SINGLE_day_time_24,True,Backward Future
5468,3時に、リリーは飛行機でニューヨークに行くでしょう。,5時以前、リリーは飛行機でニューヨークに行くでしょう。,Entailment,0.08333333333333333,SINGLE_day_time_24,True,Backward Future
5469,8時に、リリーは飛行機でニューヨークに行くでしょう。,10時以前、リリーは飛行機でニューヨークに行くでしょう。,Entailment,0.08333333333333333,SINGLE_day_time_24,True,Backward Future
5470,15時以降リリーは飛行機でニューヨークに行くでしょう。,8時以前リリーは飛行機でニューヨークに行くでしょう。,Contradiction,0.2916666666666667,SINGLE_day_time_24,False,Forward Future
5471,9時以前リリーは飛行機でニューヨークに行くでしょう。,7時以前リリーは飛行機でニューヨークに行くでしょう。,Neutral,0.08333333333333333,SINGLE_day_time_24,False,Forward Future
5472,7時以降リリーは飛行機でニューヨークに行くでしょう。,0時以降リリーは飛行機でニューヨークに行くでしょう。,Entailment,0.2916666666666667,SINGLE_day_time_24,False,Forward Future
5473,8時以前リリーは飛行機でニューヨークに行くでしょう。,0時以前リリーは飛行機でニューヨークに行くでしょう。,Neutral,0.3333333333333333,SINGLE_day_time_24,False,Forward Future
5474,8時以降リリーは飛行機でニューヨークに行くでしょう。,3時以前リリーは飛行機でニューヨークに行くでしょう。,Contradiction,0.20833333333333334,SINGLE_day_time_24,False,Forward Future
5475,7時以前、リリーは飛行機でニューヨークに行くでしょう。,5時以降、リリーは飛行機でニューヨークに行くでしょう。,Neutral,0.08333333333333333,SINGLE_day_time_24,False,Backward Future
5476,1時以降、リリーは飛行機でニューヨークに行くでしょう。,8時以前、リリーは飛行機でニューヨークに行くでしょう。,Neutral,0.2916666666666667,SINGLE_day_time_24,False,Backward Future
5477,3時以前、リリーは飛行機でニューヨークに行くでしょう。,7時以降、リリーは飛行機でニューヨークに行くでしょう。,Contradiction,0.16666666666666666,SINGLE_day_time_24,False,Backward Future
5478,13時以前、リリーは飛行機でニューヨークに行くでしょう。,18時以降、リリーは飛行機でニューヨークに行くでしょう。,Contradiction,0.20833333333333334,SINGLE_day_time_24,False,Backward Future
5479,13時以降、リリーは飛行機でニューヨークに行くでしょう。,6時以降、リリーは飛行機でニューヨークに行くでしょう。,Entailment,0.2916666666666667,SINGLE_day_time_24,False,Backward Future
5480,11日にリリーは飛行機でニューヨークに行くでしょう。,25日以前リリーは飛行機でニューヨークに行くでしょう。,Entailment,0.5,SINGLE_date,True,Forward Future
5481,23日にリリーは飛行機でニューヨークに行くでしょう。,21日以降リリーは飛行機でニューヨークに行くでしょう。,Entailment,0.07142857142857142,SINGLE_date,True,Forward Future
5482,28日にリリーは飛行機でニューヨークに行くでしょう。,18日以前リリーは飛行機でニューヨークに行くでしょう。,Contradiction,0.35714285714285715,SINGLE_date,True,Forward Future
5483,8日にリリーは飛行機でニューヨークに行くでしょう。,13日以降リリーは飛行機でニューヨークに行くでしょう。,Contradiction,0.17857142857142858,SINGLE_date,True,Forward Future
5484,2日にリリーは飛行機でニューヨークに行くでしょう。,16日以降リリーは飛行機でニューヨークに行くでしょう。,Contradiction,0.5,SINGLE_date,True,Forward Future
5485,19日に、リリーは飛行機でニューヨークに行くでしょう。,25日以降、リリーは飛行機でニューヨークに行くでしょう。,Contradiction,0.21428571428571427,SINGLE_date,True,Backward Future
5486,7日に、リリーは飛行機でニューヨークに行くでしょう。,12日以前、リリーは飛行機でニューヨークに行くでしょう。,Entailment,0.17857142857142858,SINGLE_date,True,Backward Future
5487,22日に、リリーは飛行機でニューヨークに行くでしょう。,20日以前、リリーは飛行機でニューヨークに行くでしょう。,Contradiction,0.07142857142857142,SINGLE_date,True,Backward Future
5488,16日に、リリーは飛行機でニューヨークに行くでしょう。,24日以前、リリーは飛行機でニューヨークに行くでしょう。,Entailment,0.2857142857142857,SINGLE_date,True,Backward Future
5489,19日に、リリーは飛行機でニューヨークに行くでしょう。,20日以前、リリーは飛行機でニューヨークに行くでしょう。,Entailment,0.03571428571428571,SINGLE_date,True,Backward Future
5490,16日以降リリーは飛行機でニューヨークに行くでしょう。,2日以降リリーは飛行機でニューヨークに行くでしょう。,Entailment,0.5,SINGLE_date,False,Forward Future
5491,18日以前リリーは飛行機でニューヨークに行くでしょう。,8日以降リリーは飛行機でニューヨークに行くでしょう。,Neutral,0.35714285714285715,SINGLE_date,False,Forward Future
5492,10日以降リリーは飛行機でニューヨークに行くでしょう。,18日以前リリーは飛行機でニューヨークに行くでしょう。,Neutral,0.2857142857142857,SINGLE_date,False,Forward Future
5493,10日以降リリーは飛行機でニューヨークに行くでしょう。,15日以降リリーは飛行機でニューヨークに行くでしょう。,Neutral,0.17857142857142858,SINGLE_date,False,Forward Future
5494,28日以降リリーは飛行機でニューヨークに行くでしょう。,23日以前リリーは飛行機でニューヨークに行くでしょう。,Contradiction,0.17857142857142858,SINGLE_date,False,Forward Future
5495,18日以前、リリーは飛行機でニューヨークに行くでしょう。,24日以前、リリーは飛行機でニューヨークに行くでしょう。,Entailment,0.21428571428571427,SINGLE_date,False,Backward Future
5496,7日以降、リリーは飛行機でニューヨークに行くでしょう。,17日以降、リリーは飛行機でニューヨークに行くでしょう。,Neutral,0.35714285714285715,SINGLE_date,False,Backward Future
5497,23日以降、リリーは飛行機でニューヨークに行くでしょう。,19日以前、リリーは飛行機でニューヨークに行くでしょう。,Contradiction,0.14285714285714285,SINGLE_date,False,Backward Future
5498,14日以前、リリーは飛行機でニューヨークに行くでしょう。,25日以降、リリーは飛行機でニューヨークに行くでしょう。,Contradiction,0.39285714285714285,SINGLE_date,False,Backward Future
5499,22日以降、リリーは飛行機でニューヨークに行くでしょう。,16日以前、リリーは飛行機でニューヨークに行くでしょう。,Contradiction,0.21428571428571427,SINGLE_date,False,Backward Future
5500,午後2時に音楽コンサートが始まるでしょう。,12時以降音楽コンサートが始まるでしょう。,Entailment,0.041666666666666664,MULTI_day_time,True,Forward Future
5501,10時に音楽コンサートが始まるでしょう。,午前12時以降音楽コンサートが始まるでしょう。,Contradiction,0.041666666666666664,MULTI_day_time,True,Forward Future
5502,15時に音楽コンサートが始まるでしょう。,午後9時以降音楽コンサートが始まるでしょう。,Contradiction,0.20833333333333334,MULTI_day_time,True,Forward Future
5503,13時に音楽コンサートが始まるでしょう。,午後11時以降音楽コンサートが始まるでしょう。,Contradiction,0.375,MULTI_day_time,True,Forward Future
5504,15時に音楽コンサートが始まるでしょう。,午後7時以前音楽コンサートが始まるでしょう。,Entailment,0.125,MULTI_day_time,True,Forward Future
5505,午前11時に、音楽コンサートが始まるでしょう。,10時以前、音楽コンサートが始まるでしょう。,Entailment,0.0,MULTI_day_time,True,Backward Future
5506,午前8時に、音楽コンサートが始まるでしょう。,12時以前、音楽コンサートが始まるでしょう。,Entailment,0.20833333333333334,MULTI_day_time,True,Backward Future
5507,午後7時に、音楽コンサートが始まるでしょう。,7時以前、音楽コンサートが始まるでしょう。,Contradiction,0.4583333333333333,MULTI_day_time,True,Backward Future
5508,午前1時に、音楽コンサートが始まるでしょう。,5時以降、音楽コンサートが始まるでしょう。,Contradiction,0.20833333333333334,MULTI_day_time,True,Backward Future
5509,14時に、音楽コンサートが始まるでしょう。,午後8時以前、音楽コンサートが始まるでしょう。,Entailment,0.20833333333333334,MULTI_day_time,True,Backward Future
5510,13時以前音楽コンサートが始まるでしょう。,午後1時以降音楽コンサートが始まるでしょう。,Neutral,0.041666666666666664,MULTI_day_time,False,Forward Future
5511,午後1時以前音楽コンサートが始まるでしょう。,5時以前音楽コンサートが始まるでしょう。,Neutral,0.2916666666666667,MULTI_day_time,False,Forward Future
5512,午前8時以前音楽コンサートが始まるでしょう。,5時以降音楽コンサートが始まるでしょう。,Neutral,0.08333333333333333,MULTI_day_time,False,Forward Future
5513,9時以降音楽コンサートが始まるでしょう。,午前9時以前音楽コンサートが始まるでしょう。,Contradiction,0.041666666666666664,MULTI_day_time,False,Forward Future
5514,9時以降音楽コンサートが始まるでしょう。,午前12時以前音楽コンサートが始まるでしょう。,Neutral,0.08333333333333333,MULTI_day_time,False,Forward Future
5515,21時以降、音楽コンサートが始まるでしょう。,午前11時以降、音楽コンサートが始まるでしょう。,Entailment,0.4583333333333333,MULTI_day_time,False,Backward Future
5516,6時以降、音楽コンサートが始まるでしょう。,午前7時以降、音楽コンサートが始まるでしょう。,Entailment,0.0,MULTI_day_time,False,Backward Future
5517,午後12時以降、音楽コンサートが始まるでしょう。,23時以降、音楽コンサートが始まるでしょう。,Entailment,0.0,MULTI_day_time,False,Backward Future
5518,午後7時以降、音楽コンサートが始まるでしょう。,8時以降、音楽コンサートが始まるでしょう。,Entailment,0.4166666666666667,MULTI_day_time,False,Backward Future
5519,午前11時以前、音楽コンサートが始まるでしょう。,15時以前、音楽コンサートが始まるでしょう。,Entailment,0.20833333333333334,MULTI_day_time,False,Backward Future
5520,日曜日に音楽コンサートが始まるでしょう。,水曜日以降音楽コンサートが始まるでしょう。,Contradiction,0.42857142857142855,SINGLE_day,True,Forward Future
5521,日曜日に音楽コンサートが始まるでしょう。,水曜日以前音楽コンサートが始まるでしょう。,Entailment,0.42857142857142855,SINGLE_day,True,Forward Future
5522,木曜日に音楽コンサートが始まるでしょう。,木曜日以降音楽コンサートが始まるでしょう。,Entailment,0.0,SINGLE_day,True,Forward Future
5523,土曜日に音楽コンサートが始まるでしょう。,土曜日以前音楽コンサートが始まるでしょう。,Entailment,0.0,SINGLE_day,True,Forward Future
5524,土曜日に音楽コンサートが始まるでしょう。,土曜日以降音楽コンサートが始まるでしょう。,Entailment,0.0,SINGLE_day,True,Forward Future
5525,水曜日に、音楽コンサートが始まるでしょう。,水曜日以降、音楽コンサートが始まるでしょう。,Entailment,0.0,SINGLE_day,True,Backward Future
5526,日曜日に、音楽コンサートが始まるでしょう。,月曜日以前、音楽コンサートが始まるでしょう。,Entailment,0.14285714285714285,SINGLE_day,True,Backward Future
5527,日曜日に、音楽コンサートが始まるでしょう。,水曜日以降、音楽コンサートが始まるでしょう。,Contradiction,0.42857142857142855,SINGLE_day,True,Backward Future
5528,木曜日に、音楽コンサートが始まるでしょう。,水曜日以降、音楽コンサートが始まるでしょう。,Entailment,0.14285714285714285,SINGLE_day,True,Backward Future
5529,火曜日に、音楽コンサートが始まるでしょう。,火曜日以前、音楽コンサートが始まるでしょう。,Entailment,0.0,SINGLE_day,True,Backward Future
5530,火曜日以前音楽コンサートが始まるでしょう。,木曜日以前音楽コンサートが始まるでしょう。,Entailment,0.2857142857142857,SINGLE_day,False,Forward Future
5531,木曜日以降音楽コンサートが始まるでしょう。,火曜日以前音楽コンサートが始まるでしょう。,Contradiction,0.2857142857142857,SINGLE_day,False,Forward Future
5532,木曜日以前音楽コンサートが始まるでしょう。,月曜日以降音楽コンサートが始まるでしょう。,Neutral,0.42857142857142855,SINGLE_day,False,Forward Future
5533,月曜日以降音楽コンサートが始まるでしょう。,水曜日以前音楽コンサートが始まるでしょう。,Neutral,0.2857142857142857,SINGLE_day,False,Forward Future
5534,火曜日以前音楽コンサートが始まるでしょう。,月曜日以前音楽コンサートが始まるでしょう。,Neutral,0.14285714285714285,SINGLE_day,False,Forward Future
5535,水曜日以降、音楽コンサートが始まるでしょう。,木曜日以降、音楽コンサートが始まるでしょう。,Neutral,0.14285714285714285,SINGLE_day,False,Backward Future
5536,日曜日以前、音楽コンサートが始まるでしょう。,月曜日以前、音楽コンサートが始まるでしょう。,Entailment,0.14285714285714285,SINGLE_day,False,Backward Future
5537,木曜日以前、音楽コンサートが始まるでしょう。,水曜日以前、音楽コンサートが始まるでしょう。,Neutral,0.14285714285714285,SINGLE_day,False,Backward Future
5538,日曜日以降、音楽コンサートが始まるでしょう。,火曜日以前、音楽コンサートが始まるでしょう。,Neutral,0.2857142857142857,SINGLE_day,False,Backward Future
5539,水曜日以降、音楽コンサートが始まるでしょう。,金曜日以前、音楽コンサートが始まるでしょう。,Neutral,0.2857142857142857,SINGLE_day,False,Backward Future
5540,6月に音楽コンサートが始まるでしょう。,8月以前音楽コンサートが始まるでしょう。,Entailment,0.16666666666666666,SINGLE_month,True,Forward Future
5541,4月に音楽コンサートが始まるでしょう。,8月以前音楽コンサートが始まるでしょう。,Entailment,0.3333333333333333,SINGLE_month,True,Forward Future
5542,6月に音楽コンサートが始まるでしょう。,12月以前音楽コンサートが始まるでしょう。,Entailment,0.5,SINGLE_month,True,Forward Future
5543,10月に音楽コンサートが始まるでしょう。,8月以降音楽コンサートが始まるでしょう。,Entailment,0.16666666666666666,SINGLE_month,True,Forward Future
5544,4月に音楽コンサートが始まるでしょう。,9月以降音楽コンサートが始まるでしょう。,Contradiction,0.4166666666666667,SINGLE_month,True,Forward Future
5545,2月に、音楽コンサートが始まるでしょう。,3月以降、音楽コンサートが始まるでしょう。,Contradiction,0.08333333333333333,SINGLE_month,True,Backward Future
5546,5月に、音楽コンサートが始まるでしょう。,8月以前、音楽コンサートが始まるでしょう。,Entailment,0.25,SINGLE_month,True,Backward Future
5547,3月に、音楽コンサートが始まるでしょう。,9月以降、音楽コンサートが始まるでしょう。,Contradiction,0.5,SINGLE_month,True,Backward Future
5548,11月に、音楽コンサートが始まるでしょう。,10月以前、音楽コンサートが始まるでしょう。,Contradiction,0.08333333333333333,SINGLE_month,True,Backward Future
5549,10月に、音楽コンサートが始まるでしょう。,8月以降、音楽コンサートが始まるでしょう。,Entailment,0.16666666666666666,SINGLE_month,True,Backward Future
5550,1月以降音楽コンサートが始まるでしょう。,1月以前音楽コンサートが始まるでしょう。,Neutral,0.0,SINGLE_month,False,Forward Future
5551,4月以降音楽コンサートが始まるでしょう。,3月以降音楽コンサートが始まるでしょう。,Entailment,0.08333333333333333,SINGLE_month,False,Forward Future
5552,7月以降音楽コンサートが始まるでしょう。,2月以前音楽コンサートが始まるでしょう。,Contradiction,0.4166666666666667,SINGLE_month,False,Forward Future
5553,9月以降音楽コンサートが始まるでしょう。,3月以前音楽コンサートが始まるでしょう。,Contradiction,0.5,SINGLE_month,False,Forward Future
5554,6月以前音楽コンサートが始まるでしょう。,5月以前音楽コンサートが始まるでしょう。,Neutral,0.08333333333333333,SINGLE_month,False,Forward Future
5555,5月以前、音楽コンサートが始まるでしょう。,6月以前、音楽コンサートが始まるでしょう。,Entailment,0.08333333333333333,SINGLE_month,False,Backward Future
5556,6月以前、音楽コンサートが始まるでしょう。,2月以前、音楽コンサートが始まるでしょう。,Neutral,0.3333333333333333,SINGLE_month,False,Backward Future
5557,12月以降、音楽コンサートが始まるでしょう。,11月以前、音楽コンサートが始まるでしょう。,Contradiction,0.08333333333333333,SINGLE_month,False,Backward Future
5558,2月以降、音楽コンサートが始まるでしょう。,1月以降、音楽コンサートが始まるでしょう。,Entailment,0.08333333333333333,SINGLE_month,False,Backward Future
5559,10月以降、音楽コンサートが始まるでしょう。,10月以前、音楽コンサートが始まるでしょう。,Neutral,0.0,SINGLE_month,False,Backward Future
5560,午前10時に音楽コンサートが始まるでしょう。,午後1時以降音楽コンサートが始まるでしょう。,Contradiction,0.125,SINGLE_day_time_12,True,Forward Future
5561,午後2時に音楽コンサートが始まるでしょう。,午後6時以降音楽コンサートが始まるでしょう。,Contradiction,0.16666666666666666,SINGLE_day_time_12,True,Forward Future
5562,午前9時に音楽コンサートが始まるでしょう。,午前2時以前音楽コンサートが始まるでしょう。,Contradiction,0.2916666666666667,SINGLE_day_time_12,True,Forward Future
5563,午前10時に音楽コンサートが始まるでしょう。,午前8時以降音楽コンサートが始まるでしょう。,Entailment,0.08333333333333333,SINGLE_day_time_12,True,Forward Future
5564,午前6時に音楽コンサートが始まるでしょう。,午前10時以降音楽コンサートが始まるでしょう。,Contradiction,0.16666666666666666,SINGLE_day_time_12,True,Forward Future
5565,午後12時に、音楽コンサートが始まるでしょう。,午後2時以降、音楽コンサートが始まるでしょう。,Entailment,0.4166666666666667,SINGLE_day_time_12,True,Backward Future
5566,午前8時に、音楽コンサートが始まるでしょう。,午前12時以降、音楽コンサートが始まるでしょう。,Contradiction,0.16666666666666666,SINGLE_day_time_12,True,Backward Future
5567,午後9時に、音楽コンサートが始まるでしょう。,午前11時以降、音楽コンサートが始まるでしょう。,Entailment,0.4166666666666667,SINGLE_day_time_12,True,Backward Future
5568,午前7時に、音楽コンサートが始まるでしょう。,午前8時以前、音楽コンサートが始まるでしょう。,Entailment,0.041666666666666664,SINGLE_day_time_12,True,Backward Future
5569,午後3時に、音楽コンサートが始まるでしょう。,午後12時以前、音楽コンサートが始まるでしょう。,Entailment,0.375,SINGLE_day_time_12,True,Backward Future
5570,午後11時以降音楽コンサートが始まるでしょう。,午後5時以降音楽コンサートが始まるでしょう。,Entailment,0.25,SINGLE_day_time_12,False,Forward Future
5571,午後8時以前音楽コンサートが始まるでしょう。,午後6時以降音楽コンサートが始まるでしょう。,Neutral,0.08333333333333333,SINGLE_day_time_12,False,Forward Future
5572,午前5時以前音楽コンサートが始まるでしょう。,午前9時以降音楽コンサートが始まるでしょう。,Contradiction,0.16666666666666666,SINGLE_day_time_12,False,Forward Future
5573,午前2時以前音楽コンサートが始まるでしょう。,午前1時以降音楽コンサートが始まるでしょう。,Neutral,0.041666666666666664,SINGLE_day_time_12,False,Forward Future
5574,午前12時以降音楽コンサートが始まるでしょう。,午前9時以降音楽コンサートが始まるでしょう。,Entailment,0.125,SINGLE_day_time_12,False,Forward Future
5575,午後7時以降、音楽コンサートが始まるでしょう。,午後10時以前、音楽コンサートが始まるでしょう。,Neutral,0.125,SINGLE_day_time_12,False,Backward Future
5576,午前11時以前、音楽コンサートが始まるでしょう。,午前6時以降、音楽コンサートが始まるでしょう。,Neutral,0.20833333333333334,SINGLE_day_time_12,False,Backward Future
5577,午前10時以降、音楽コンサートが始まるでしょう。,午後3時以降、音楽コンサートが始まるでしょう。,Neutral,0.20833333333333334,SINGLE_day_time_12,False,Backward Future
5578,午後7時以前、音楽コンサートが始まるでしょう。,午後5時以前、音楽コンサートが始まるでしょう。,Neutral,0.08333333333333333,SINGLE_day_time_12,False,Backward Future
5579,午前7時以前、音楽コンサートが始まるでしょう。,午後3時以降、音楽コンサートが始まるでしょう。,Contradiction,0.3333333333333333,SINGLE_day_time_12,False,Backward Future
5580,6時に音楽コンサートが始まるでしょう。,7時以降音楽コンサートが始まるでしょう。,Contradiction,0.041666666666666664,SINGLE_day_time_24,True,Forward Future
5581,19時に音楽コンサートが始まるでしょう。,15時以降音楽コンサートが始まるでしょう。,Entailment,0.16666666666666666,SINGLE_day_time_24,True,Forward Future
5582,13時に音楽コンサートが始まるでしょう。,6時以前音楽コンサートが始まるでしょう。,Contradiction,0.2916666666666667,SINGLE_day_time_24,True,Forward Future
5583,4時に音楽コンサートが始まるでしょう。,2時以前音楽コンサートが始まるでしょう。,Contradiction,0.08333333333333333,SINGLE_day_time_24,True,Forward Future
5584,18時に音楽コンサートが始まるでしょう。,22時以前音楽コンサートが始まるでしょう。,Entailment,0.16666666666666666,SINGLE_day_time_24,True,Forward Future
5585,21時に、音楽コンサートが始まるでしょう。,22時以降、音楽コンサートが始まるでしょう。,Contradiction,0.041666666666666664,SINGLE_day_time_24,True,Backward Future
5586,4時に、音楽コンサートが始まるでしょう。,14時以前、音楽コンサートが始まるでしょう。,Entailment,0.4166666666666667,SINGLE_day_time_24,True,Backward Future
5587,11時に、音楽コンサートが始まるでしょう。,20時以前、音楽コンサートが始まるでしょう。,Entailment,0.375,SINGLE_day_time_24,True,Backward Future
5588,7時に、音楽コンサートが始まるでしょう。,19時以前、音楽コンサートが始まるでしょう。,Entailment,0.5,SINGLE_day_time_24,True,Backward Future
5589,21時に、音楽コンサートが始まるでしょう。,20時以前、音楽コンサートが始まるでしょう。,Contradiction,0.041666666666666664,SINGLE_day_time_24,True,Backward Future
5590,11時以前音楽コンサートが始まるでしょう。,23時以降音楽コンサートが始まるでしょう。,Contradiction,0.5,SINGLE_day_time_24,False,Forward Future
5591,8時以前音楽コンサートが始まるでしょう。,19時以前音楽コンサートが始まるでしょう。,Entailment,0.4583333333333333,SINGLE_day_time_24,False,Forward Future
5592,2時以降音楽コンサートが始まるでしょう。,3時以前音楽コンサートが始まるでしょう。,Neutral,0.041666666666666664,SINGLE_day_time_24,False,Forward Future
5593,13時以前音楽コンサートが始まるでしょう。,2時以前音楽コンサートが始まるでしょう。,Neutral,0.4583333333333333,SINGLE_day_time_24,False,Forward Future
5594,22時以降音楽コンサートが始まるでしょう。,15時以降音楽コンサートが始まるでしょう。,Entailment,0.2916666666666667,SINGLE_day_time_24,False,Forward Future
5595,22時以前、音楽コンサートが始まるでしょう。,23時以前、音楽コンサートが始まるでしょう。,Entailment,0.041666666666666664,SINGLE_day_time_24,False,Backward Future
5596,6時以前、音楽コンサートが始まるでしょう。,1時以降、音楽コンサートが始まるでしょう。,Neutral,0.20833333333333334,SINGLE_day_time_24,False,Backward Future
5597,5時以前、音楽コンサートが始まるでしょう。,2時以前、音楽コンサートが始まるでしょう。,Neutral,0.125,SINGLE_day_time_24,False,Backward Future
5598,22時以降、音楽コンサートが始まるでしょう。,14時以前、音楽コンサートが始まるでしょう。,Contradiction,0.3333333333333333,SINGLE_day_time_24,False,Backward Future
5599,12時以降、音楽コンサートが始まるでしょう。,0時以前、音楽コンサートが始まるでしょう。,Contradiction,0.5,SINGLE_day_time_24,False,Backward Future
5600,18日に音楽コンサートが始まるでしょう。,26日以降音楽コンサートが始まるでしょう。,Contradiction,0.2857142857142857,SINGLE_date,True,Forward Future
5601,12日に音楽コンサートが始まるでしょう。,4日以前音楽コンサートが始まるでしょう。,Contradiction,0.2857142857142857,SINGLE_date,True,Forward Future
5602,24日に音楽コンサートが始まるでしょう。,24日以降音楽コンサートが始まるでしょう。,Entailment,0.0,SINGLE_date,True,Forward Future
5603,27日に音楽コンサートが始まるでしょう。,26日以降音楽コンサートが始まるでしょう。,Entailment,0.03571428571428571,SINGLE_date,True,Forward Future
5604,17日に音楽コンサートが始まるでしょう。,25日以降音楽コンサートが始まるでしょう。,Contradiction,0.2857142857142857,SINGLE_date,True,Forward Future
5605,20日に、音楽コンサートが始まるでしょう。,9日以前、音楽コンサートが始まるでしょう。,Contradiction,0.39285714285714285,SINGLE_date,True,Backward Future
5606,11日に、音楽コンサートが始まるでしょう。,17日以前、音楽コンサートが始まるでしょう。,Entailment,0.21428571428571427,SINGLE_date,True,Backward Future
5607,23日に、音楽コンサートが始まるでしょう。,24日以降、音楽コンサートが始まるでしょう。,Contradiction,0.03571428571428571,SINGLE_date,True,Backward Future
5608,13日に、音楽コンサートが始まるでしょう。,6日以前、音楽コンサートが始まるでしょう。,Contradiction,0.25,SINGLE_date,True,Backward Future
5609,7日に、音楽コンサートが始まるでしょう。,21日以降、音楽コンサートが始まるでしょう。,Contradiction,0.5,SINGLE_date,True,Backward Future
5610,22日以前音楽コンサートが始まるでしょう。,9日以降音楽コンサートが始まるでしょう。,Neutral,0.4642857142857143,SINGLE_date,False,Forward Future
5611,3日以降音楽コンサートが始まるでしょう。,11日以降音楽コンサートが始まるでしょう。,Neutral,0.2857142857142857,SINGLE_date,False,Forward Future
5612,15日以前音楽コンサートが始まるでしょう。,13日以降音楽コンサートが始まるでしょう。,Neutral,0.07142857142857142,SINGLE_date,False,Forward Future
5613,3日以降音楽コンサートが始まるでしょう。,4日以前音楽コンサートが始まるでしょう。,Neutral,0.03571428571428571,SINGLE_date,False,Forward Future
5614,25日以前音楽コンサートが始まるでしょう。,15日以前音楽コンサートが始まるでしょう。,Neutral,0.35714285714285715,SINGLE_date,False,Forward Future
5615,25日以前、音楽コンサートが始まるでしょう。,28日以降、音楽コンサートが始まるでしょう。,Contradiction,0.10714285714285714,SINGLE_date,False,Backward Future
5616,8日以前、音楽コンサートが始まるでしょう。,13日以前、音楽コンサートが始まるでしょう。,Entailment,0.17857142857142858,SINGLE_date,False,Backward Future
5617,21日以前、音楽コンサートが始まるでしょう。,23日以前、音楽コンサートが始まるでしょう。,Entailment,0.07142857142857142,SINGLE_date,False,Backward Future
5618,13日以降、音楽コンサートが始まるでしょう。,18日以降、音楽コンサートが始まるでしょう。,Neutral,0.17857142857142858,SINGLE_date,False,Backward Future
5619,1日以前、音楽コンサートが始まるでしょう。,11日以降、音楽コンサートが始まるでしょう。,Contradiction,0.35714285714285715,SINGLE_date,False,Backward Future
5620,午後7時にトラが目撃されるでしょう。,17時以降トラが目撃されるでしょう。,Entailment,0.041666666666666664,MULTI_day_time,True,Forward Future
5621,20時にトラが目撃されるでしょう。,午後9時以降トラが目撃されるでしょう。,Entailment,0.0,MULTI_day_time,True,Forward Future
